REF_PARCELA,X,Y,DIRECCION_CATASTRO,ESTADO_CATASTRO,ZONA
8610008BC5981S,0.223019981933254,38.7342690073856,UR BALCON AL MAR A 40 JAVEA/XABIA (ALICANTE),OK,12
5039601BC5943N,0.179141274104842,38.7577899606247,CL JOSE CABALLERO 1 JAVEA/XABIA (ALICANTE),OK,1
8410107BC5981S,0.219330375786145,38.7336949956266,UR BALCON AL MAR A 111 JAVEA/XABIA (ALICANTE),OK,12
9416309BC5991N,0.230209861165459,38.7381631451303,UR BALCON AL MAR G 146 JAVEA/XABIA (ALICANTE),OK,12
9418017BC5991N,0.232089613950734,38.7389728770019,CL FRANZ JOSEPH HAYDN 47 JAVEA/XABIA (ALICANTE),OK,12
9113005BC5991S,0.227576599310774,38.7358274970443,CL ENRIQUE GRANADOS 32 JAVEA/XABIA (ALICANTE),OK,12
3015313BC5931N,0.157496556950825,38.736561604131,CL JAN VERMEER 69 JAVEA/XABIA (ALICANTE),OK,
2650104BC5925S,0.152070783413215,38.7675072789366,CL RIO CARBO 33 FINCA RESULTANTE Nº125 JAVEA/XABIA (ALICANTE),OK,1
7919307BC5972S,0.212440440924129,38.7424281468556,CL L'ARPELLA DE 5(D) JAVEA/XABIA (ALICANTE),OK,12
5629702BC5952N,0.185325796844188,38.7492041283347,CL HENRY ROUSSEAU 7 JAVEA/XABIA (ALICANTE),OK,12
1833123BC5913S,0.142947396949327,38.7527073675682,CL BENITO PEREZ GALDOS 7 JAVEA/XABIA (ALICANTE),OK,1
7828503BC5972N,0.210845587073776,38.7488908307514,CL DE L'ALFABEGA 31 JAVEA/XABIA (ALICANTE),OK,12
5931006BC5953S,0.189037576279112,38.7509392730355,CL FALGUERA 11 JAVEA/XABIA (ALICANTE),OK,12
9018003BC5981N,0.226312618132822,38.740061489788,CL CARL NIELSEN 5 JAVEA/XABIA (ALICANTE),OK,12
0681617BC5908S,0.127287314557153,38.7961883192522,CL MONTGO 24 JAVEA/XABIA (ALICANTE),OK,2
9388947BC4998N,0.112789399493799,38.8004620661928,CL CANES DE CAZA 3 JAVEA/XABIA (ALICANTE),OK,2
7238723BC5973N,0.20405160505801,38.7574636514588,CL PESOL 7 JAVEA/XABIA (ALICANTE),OK,12
0911506BC5991S,0.22701821250312,38.7367145589038,UR BALCON AL MAR F 45 JAVEA/XABIA (ALICANTE),OK,12
7126705BC5972N,0.204053059621197,38.7464482346892,UR COSTA NOVA PANORAMA 42 JAVEA/XABIA (ALICANTE),OK,12
8617801BC5981N,0.220895200641273,38.7398322684379,UR BALCON AL MAR D 130 JAVEA/XABIA (ALICANTE),OK,12
9316311BC5991N,0.228309966206747,38.7379021225376,UR BALCON AL MAR G 113 JAVEA/XABIA (ALICANTE),OK,12
8819707BC5981N,0.223589734384183,38.7408129680575,UR BALCON AL MAR E 29 JAVEA/XABIA (ALICANTE),OK,12
4024302BC5942S,0.168825635037395,38.7443542107037,UR CANSALADES 55 JAVEA/XABIA (ALICANTE),OK,12
8617810BC5981N,0.220266576009685,38.7392114247189,CL ISAAC ALBENIZ 127 JAVEA/XABIA (ALICANTE),OK,12
8919207BC5981N,0.225900484776425,38.7406846172813,CL CARL NIELSEN 10 JAVEA/XABIA (ALICANTE),OK,12
5227506BC5952N,0.181410998642484,38.7476830756896,CL DIEGO VELAZQUEZ 50 JAVEA/XABIA (ALICANTE),OK,12
9218024BC5991N,0.227217749034093,38.7401586586961,CL CAP NEGRE 62 JAVEA/XABIA (ALICANTE),OK,12
3662810BC5937S,0.161810868720402,38.7876913721169,CL MAJOR 53 JAVEA/XABIA (ALICANTE),OK,9
5729012BC5952N,0.187354689153949,38.7494448186537,CM VELL DE LA GRANADELLA 59 JAVEA/XABIA (ALICANTE),OK,12
5233217BC5953S,0.1818601483399,38.7530038693229,CL FRANCIS BACON 11 JAVEA/XABIA (ALICANTE),OK,12
9311102BC5991S,0.22961934924357,38.7346320243177,UR BALCON AL MAR F 58 JAVEA/XABIA (ALICANTE),OK,12
8610034BC5981S,0.221390810611793,38.7337840271226,UR BALCON AL MAR A 61 JAVEA/XABIA (ALICANTE),OK,12
8816415BC5981N,0.223843478263341,38.7384705936298,UR BALCON AL MAR C 27 JAVEA/XABIA (ALICANTE),OK,12
8821009BC5982S,0.22425775805792,38.7429866993659,CL CARL NIELSEN 35 JAVEA/XABIA (ALICANTE),OK,12
6623311BC5962S,0.200266688409086,38.7449283642489,CL MILA 55 JAVEA/XABIA (ALICANTE),OK,12
0932205BC5992S,0.228968093537061,38.7441606648476,CL CHARLES IVES 9 JAVEA/XABIA (ALICANTE),OK,12
7411719BC5971S,0.208963574338926,38.7335589347906,CL SISO 3 JAVEA/XABIA (ALICANTE),OK,12
8617803BC5981N,0.22153692351906,38.7395636466689,UR BALCON AL MAR D 132 JAVEA/XABIA (ALICANTE),OK,12
7931010BC5973S,0.211994999804973,38.7509701701692,PD PORTITXOL 28 JAVEA/XABIA (ALICANTE),OK,12
4739303BC5943N,0.17590179903233,38.7578215807036,CL AMELIA PELAEZ 36 JAVEA/XABIA (ALICANTE),OK,1
8518221BC5981N,0.220007392220535,38.7394015725237,CL ISAAC ALBENIZ 9 JAVEA/XABIA (ALICANTE),OK,12
9115507BC5991S,0.226870353893387,38.7368881748863,UR BALCON AL MAR F 44 JAVEA/XABIA (ALICANTE),OK,12
5831805BC5953S,0.188983344339216,38.7515209658583,CL FALGUERA 26 JAVEA/XABIA (ALICANTE),OK,12
6624203BC5962S,0.196518306833211,38.7444969906925,CL MILA 81 JAVEA/XABIA (ALICANTE),OK,12
7931003BC5973S,0.213218650614857,38.7518792333348,CL LLOBARRO 2 JAVEA/XABIA (ALICANTE),OK,12
7926101BC5972N,0.212047874620048,38.7470185447792,CL DEL FICUS 28 JAVEA/XABIA (ALICANTE),OK,12
6454603BC5965S,0.19471889551624,38.7716614414403,AV ULTRAMAR 48 JAVEA/XABIA (ALICANTE),OK,11
6624202BC5962S,0.196257362877645,38.744385947163,CL MILA 79 JAVEA/XABIA (ALICANTE),OK,12
7312708BC5971S,0.205993794704592,38.7349157547348,UR COSTA NOVA LA MARINA 24(T) JAVEA/XABIA (ALICANTE),OK,12
5372009BC5957S,0.182060357594486,38.7876875891512,AV MEDITERRANEO 62(D) JAVEA/XABIA (ALICANTE),OK,7
5487708BC5958N,0.180712537018378,38.8007347395117,CL CUESTA SAN ANTONIO 92 JAVEA/XABIA (ALICANTE),OK,6
5288004BC5958N,0.179921765869754,38.802068474483,CL CUESTA SAN ANTONIO 101 JAVEA/XABIA (ALICANTE),OK,6
1195362BC5917S,0.135000250180222,38.7887785110548,CL SERRA D'EN CANES 2 JAVEA/XABIA (ALICANTE),OK,2
1868547BC5916N,0.142302216589751,38.7834320490408,CL REPUBLICA DOMINICANA 1 JAVEA/XABIA (ALICANTE),OK,1
3939401BC5933N,0.166362237229832,38.758380348832,CL RIO SEGURA 17 JAVEA/XABIA (ALICANTE),OK,1
6627802BC5962N,0.196669832789083,38.7477842887061,CL ROBLE 17 JAVEA/XABIA (ALICANTE),OK,12
3781801BC5938S,0.161542577156704,38.7954041638044,CL PUTXOL 45 JAVEA/XABIA (ALICANTE),OK,1
8239001BC5983N,0.21399663215911,38.7587306316939,CR PORTITXOL 137 JAVEA/XABIA (ALICANTE),OK,12
7525107BC5972N,0.209189864571859,38.7464437816033,UR COSTA NOVA PANORAMA 2 JAVEA/XABIA (ALICANTE),OK,12
5288008BC5958N,0.179473005788134,38.8021870969717,CL CUESTA SAN ANTONIO 94 JAVEA/XABIA (ALICANTE),OK,6
5638311BC5953N,0.18639077103679,38.7565293806442,CM ADSUBIES 75(A) JAVEA/XABIA (ALICANTE),OK,12
5762003BC5956S,0.187112341927873,38.7794864221535,AV MEDITERRANEO 182 JAVEA/XABIA (ALICANTE),OK,11
5381307BC5958S,0.18147990619268,38.7961559190876,CL GRUPO BARTOLOME ROS 11 JAVEA/XABIA (ALICANTE),OK,6
3663015BC5937S,0.161725594992123,38.7878559706366,CL MAJOR 50 JAVEA/XABIA (ALICANTE),OK,3
1335522BC5913N,0.137609019628664,38.7540567496304,CL SOCRATES 7 JAVEA/XABIA (ALICANTE),OK,1
3664513BC5937S,0.162116335146687,38.7884778280953,CL GRENYO 20 JAVEA/XABIA (ALICANTE),OK,3
5481011BC5958S,0.18248265745313,38.7958316427363,CL CHURRUCA 2 JAVEA/XABIA (ALICANTE),OK,6
5847053BC5954N,0.188467732132258,38.7658599698119,CR CABO DE LA NAO PLA 166 JAVEA/XABIA (ALICANTE),OK,11
4179503BC5947N,0.166849786800606,38.7933516574364,CM BOLUFER 13 JAVEA/XABIA (ALICANTE),OK,1
2229304BC5923S,0.146906502342135,38.7490544956503,CL GABRIEL GARCIA MARQUEZ 7 JAVEA/XABIA (ALICANTE),OK,1
8229214BC5982N,0.21550555605477,38.7501242314684,CL DE L'ALBER 15(B) JAVEA/XABIA (ALICANTE),OK,12
9215005BC5991S,0.227945732434463,38.7374660702612,CL PIERRE BOULEZ 9(D) JAVEA/XABIA (ALICANTE),OK,12
6943626BC5964S,0.200861261148545,38.7616762432173,UR PARQUE CALABLANCA 36 JAVEA/XABIA (ALICANTE),OK,11
6943624BC5964S,0.200949536484582,38.7619025129379,UR PARQUE CALABLANCA 32 JAVEA/XABIA (ALICANTE),OK,11
7734507BC5973S,0.210774707685588,38.7539944191948,CL CEBA 20 JAVEA/XABIA (ALICANTE),OK,12
8436201BC5963N,0.196088834959655,38.7568121806065,PD CM CAP MARTI 103 JAVEA/XABIA (ALICANTE),OK,12
3663801BC5937S,0.160832015025621,38.7881681286352,AV DEL PRINCEP D'ASTURIES 41 JAVEA/XABIA (ALICANTE),OK,3
4574403BC5943S,0.17432665840964,38.7533709570583,CL NICOLAS LANCRET 14 JAVEA/XABIA (ALICANTE),OK,1
7422507BC5972S,0.207406866429621,38.7427813576611,CL ASCLE 6 JAVEA/XABIA (ALICANTE),OK,12
5333306BC5953S,0.183519526973319,38.752654514147,CL EDGAR DEGAS 24(D) JAVEA/XABIA (ALICANTE),OK,12
6332302BC5963S,0.195194657873229,38.7523726781307,CL ENEBRO 24(A) JAVEA/XABIA (ALICANTE),OK,12
4938022BC5943N,0.178645320144412,38.7569785776778,UR ADSUBIA TOSCAMA 35 JAVEA/XABIA (ALICANTE),OK,1
5839106BC5953N,0.189501662250488,38.758952406169,CL PERERA LA 15 JAVEA/XABIA (ALICANTE),OK,12
5271505BC5957S,0.180516867402837,38.7865456978601,UR BAHIA DE JAVEA 5 JAVEA/XABIA (ALICANTE),OK,7
3563417BC5937S,0.161297189056358,38.7877506882814,CL METGE GONZALEZ 2 JAVEA/XABIA (ALICANTE),OK,3
7939308BC5973N,0.213423953130753,38.7583699265807,PD PORTITXOL 111 JAVEA/XABIA (ALICANTE),OK,12
5534105BC5953S,0.185031896351591,38.7535777720926,CL SANDRO BOTICELLI 9 JAVEA/XABIA (ALICANTE),OK,12
7633625BC5973S,0.208997588870533,38.7530216533364,CL FIGUERA 11 JAVEA/XABIA (ALICANTE),OK,12
7013707BC5961S,0.202955010853333,38.7347566260841,UR COSTA NOVA LA MARINA 213 JAVEA/XABIA (ALICANTE),OK,12
9416310BC5991N,0.230585872845195,38.7384496422547,UR BALCON AL MAR G 145 JAVEA/XABIA (ALICANTE),OK,12
2176811BC5927N,0.145252122964404,38.7902207104976,CL D'OSCA 5 JAVEA/XABIA (ALICANTE),OK,2
3073306BC5927N,0.153630936265613,38.7897987051597,CM DELS CASTELLANS 17(D) JAVEA/XABIA (ALICANTE),OK,2
5741405BC5954S,0.187813683532975,38.7600359620039,CM ADSUBIES 233 JAVEA/XABIA (ALICANTE),OK,12
8916014BC5981N,0.224925870850474,38.7383592794754,UR BALCON AL MAR C 58 JAVEA/XABIA (ALICANTE),OK,12
8410102BC5981S,0.219663743749923,38.7348656915524,UR BALCON AL MAR A 106 JAVEA/XABIA (ALICANTE),OK,12
7614314BC5971S,0.208730269920809,38.736475392408,CL FAISA 7 JAVEA/XABIA (ALICANTE),OK,12
7827609BC5972N,0.211314247161634,38.7477452104631,CL DE L'ALFABEGA 16 JAVEA/XABIA (ALICANTE),OK,12
4676148BC5947N,0.171791571322844,38.7925488295524,CR CABO DE LA NAO PLA 3 JAVEA/XABIA (ALICANTE),OK,7
7828522BC5972N,0.210185833617115,38.7488688576723,CL DE LA VIOLETA 3 UR TOSALET PARCELA 834 JAVEA/XABIA (ALICANTE),OK,12
3979002BC5937N,0.164273824772658,38.794393566387,CL ALFAFARA 5 JAVEA/XABIA (ALICANTE),OK,1
9111014BC5991S,0.228717180949186,38.7331359541759,UR BALCON AL MAR C 139 JAVEA/XABIA (ALICANTE),OK,12
8133004BC5983S,0.215336066083578,38.7534486351644,PD PORTITXOL 16 JAVEA/XABIA (ALICANTE),OK,12
3763219BC5937S,0.163502241120425,38.7886588065682,CL MAJOR 3 JAVEA/XABIA (ALICANTE),OK,9
0979802BC5907N,0.131653017945342,38.7937992253453,CL DE MONTEMAJOR 13 JAVEA/XABIA (ALICANTE),OK,2
8789814BC4998N,0.116976082850663,38.801431787625,CL AURIGA 21 JAVEA/XABIA (ALICANTE),OK,2
5638303BC5953N,0.186500736807126,38.7578192012417,CM ADSUBIES 354 JAVEA/XABIA (ALICANTE),OK,12
7327517BC5972N,0.206180858904424,38.7471050340676,UR ATALAYAS 211 JAVEA/XABIA (ALICANTE),OK,12
5587011BC5958N,0.183256127317813,38.8009110037073,CL CUESTA SAN ANTONIO 60 JAVEA/XABIA (ALICANTE),OK,6
2236905BC5923N,0.146928103069474,38.7562100647269,CL TRUMAN CAPOTE 19 JAVEA/XABIA (ALICANTE),OK,1
3372133BC5937S,0.158717232990262,38.7874604509434,CL DEL DOCTOR BORRULL 30 JAVEA/XABIA (ALICANTE),OK,2
3763033BC5937S,0.163424883710451,38.7880498828744,RD SUD 32 JAVEA/XABIA (ALICANTE),OK,9
3273314BC5937S,0.157924598008833,38.7878449547919,CL TEULERIA DE LA 32 JAVEA/XABIA (ALICANTE),OK,2
5482702BC5958S,0.181878559949035,38.7968599782711,CL CHURRUCA 26 JAVEA/XABIA (ALICANTE),OK,6
3864121BC5937S,0.164293551303807,38.789151284541,CL ROQUES 27 JAVEA/XABIA (ALICANTE),OK,4
3462305BC5937S,0.159815954617829,38.7874433075195,CL LLARG 5 JAVEA/XABIA (ALICANTE),OK,10
3776716BC5937N,0.162585739644613,38.7903801005455,CL DEL MESTRE ANGEL PALENCIA 6 JAVEA/XABIA (ALICANTE),OK,4
5379413BC5957N,0.181520708068717,38.7933851057615,CL TRIANA 26 JAVEA/XABIA (ALICANTE),OK,6
3663009BC5937S,0.162053721468697,38.787990706881,CL MAJOR 38 JAVEA/XABIA (ALICANTE),OK,3
2853615BC5925S,0.155311225498814,38.7687397286707,CL RIO GUADALOPE 20 JAVEA/XABIA (ALICANTE),OK,1
9412012BC5991S,0.230982981468485,38.734852474696,UR BALCON MAR TIBU 8 JAVEA/XABIA (ALICANTE),OK,12
3663319BC5937S,0.162539261279035,38.7882487306126,CL MAJOR 24 JAVEA/XABIA (ALICANTE),OK,3
5481009BC5958S,0.182597750252689,38.7959317204703,CL PINTOR SOROLLA 3 JAVEA/XABIA (ALICANTE),OK,6
3965008BC5937S,0.164865716933559,38.7897012307507,RD SUD 5 JAVEA/XABIA (ALICANTE),OK,5
5378507BC5957N,0.181506618314352,38.7927324928582,CL TRIANA 42 JAVEA/XABIA (ALICANTE),OK,6
5454131BC5955S,0.183135249421945,38.7713497968926,UR ISLA LA 17 JAVEA/XABIA (ALICANTE),OK,11
3664609BC5937S,0.161500025981308,38.7889240308905,AV DEL PRINCEP D'ASTURIES 17 JAVEA/XABIA (ALICANTE),OK,3
3562009BC5937S,0.160836188477975,38.7871823465049,CL DE JESUS DE NATZARE 1 JAVEA/XABIA (ALICANTE),OK,10
5847061BC5954N,0.188331243031465,38.764834389187,UR COFITSA 70 JAVEA/XABIA (ALICANTE),OK,11
5847006BC5954N,0.188921539940721,38.7662658660433,UR COFITSA 48 JAVEA/XABIA (ALICANTE),OK,11
9315425BC5991S,0.229903104459872,38.7371057271595,CL PIERRE BOULEZ 23 JAVEA/XABIA (ALICANTE),OK,12
3666416BC5937S,0.162269668885159,38.7887530940744,CL CUPS 10 JAVEA/XABIA (ALICANTE),OK,3
9088801BC4998N,0.108654810630288,38.8011015395677,CL ANDROMEDA 44 JAVEA/XABIA (ALICANTE),OK,2
9590202BC4999S,0.113510120769147,38.8031076089697,CL CANCER 15 JAVEA/XABIA (ALICANTE),OK,2
3965007BC5937S,0.164909215295026,38.7896667904646,RD SUD 7 JAVEA/XABIA (ALICANTE),OK,5
0017035BC5950S,0.195546262774339,38.7298712716578,AV TIO CATALA 9 JAVEA/XABIA (ALICANTE),OK,12
5454151BC5955S,0.183465724079413,38.7710877575154,UR ISLA LA 37 JAVEA/XABIA (ALICANTE),OK,11
1535307BC5913N,0.139964471274396,38.7542523185003,CM COVATELLES 14 JAVEA/XABIA (ALICANTE),OK,1
4241006BC5944S,0.170192524550205,38.7594047949095,CL RIO JUCAR 8 JAVEA/XABIA (ALICANTE),OK,1
1774409BC5917S,0.140215209615111,38.7882116916201,CR DE JESUS POBRE 74 JAVEA/XABIA (ALICANTE),OK,2
3664611BC5937S,0.161607944232654,38.7890471983645,AV DEL PRINCEP D'ASTURIES 13 JAVEA/XABIA (ALICANTE),OK,3
1743802BC5914S,0.141829842198356,38.7610131039341,CL ELSA MORANTE 18 JAVEA/XABIA (ALICANTE),OK,1
2622317BC5922N,0.15205364236323,38.7422448255617,CL LAGO ONEGA 15 JAVEA/XABIA (ALICANTE),OK,1
2622304BC5922N,0.15268719888713,38.7428172321716,CL LAGO LADOGA 14(D) JAVEA/XABIA (ALICANTE),OK,1
3666402BC5937S,0.161943964856022,38.7887746379074,CL SANT PERE MARTIR 17 JAVEA/XABIA (ALICANTE),OK,3
9489804BC4998N,0.11357154312112,38.8014589102641,CL CAN MENOR 3 JAVEA/XABIA (ALICANTE),OK,2
9412003BC5991S,0.231109052718438,38.7348970868935,UR BALCON MAR TIBU 10 JAVEA/XABIA (ALICANTE),OK,12
6349116BC5964N,0.195497757838073,38.7678753965397,CL ATENAS 28 JAVEA/XABIA (ALICANTE),OK,11
5852002BC5955S,0.187853927769483,38.7701259957855,CL RENNES 4 JAVEA/XABIA (ALICANTE),OK,11
3663001BC5937S,0.161527465268344,38.7881028729995,CL FORN 15 JAVEA/XABIA (ALICANTE),OK,3
4836827BC5943N,0.17658832860324,38.7552013163557,CL RUFINO TAMAYO 10 JAVEA/XABIA (ALICANTE),OK,1
3068421BC5936N,0.156568851016574,38.7835482249464,AV GATA 20 JAVEA/XABIA (ALICANTE),OK,1
6349115BC5964N,0.195391768194969,38.7676991500831,CL ATENAS 26 JAVEA/XABIA (ALICANTE),OK,11
1335507BC5913N,0.13819873898864,38.7544939242171,CL SOCRATES 4 JAVEA/XABIA (ALICANTE),OK,1
2625811BC5922S,0.153714019108263,38.7440634807726,CL LAGO GARDA 15 JAVEA/XABIA (ALICANTE),OK,1
5553435BC5955S,0.184984328425892,38.771639351272,AV ARENAL 16(B) JAVEA/XABIA (ALICANTE),OK,11
5553439BC5955S,0.185114929916244,38.7718857525316,AV ARENAL 20(A) JAVEA/XABIA (ALICANTE),OK,11
1335523BC5913N,0.137740810557519,38.754023943442,CL SOCRATES 5 JAVEA/XABIA (ALICANTE),OK,1
5539811BC5953N,0.180952683699792,38.7571446635632,CM ADSUBIES 111 JAVEA/XABIA (ALICANTE),OK,1
2279917BC5927N,0.147673515477675,38.7921162575658,CM DELS CASTELLANS 54 JAVEA/XABIA (ALICANTE),OK,2
5553431BC5955S,0.184762559444914,38.771247142643,AV ARENAL 12(A) JAVEA/XABIA (ALICANTE),OK,11
5454137BC5955S,0.183270920564584,38.7711717109578,UR ISLA LA 23 JAVEA/XABIA (ALICANTE),OK,11
4150421BC5944N,0.170433203063806,38.7676807701036,CL RIO DUERO 4 JAVEA/XABIA (ALICANTE),OK,1
5333105BC5953S,0.182933592576086,38.7529723778495,CL PAUL GAUGUIN 22 JAVEA/XABIA (ALICANTE),OK,12
2176801BC5927N,0.145374310176473,38.7914556217838,CM DELS CASTELLANS 61 JAVEA/XABIA (ALICANTE),OK,2
2625818BC5922S,0.151574858504355,38.7443956665373,CL LAGO GARDA 1 JAVEA/XABIA (ALICANTE),OK,1
5454122BC5955S,0.184524569579821,38.7714460076058,UR ISLA LA 8 JAVEA/XABIA (ALICANTE),OK,11
5553425BC5955S,0.185257311169927,38.7712646551045,AV ARENAL 6(B) JAVEA/XABIA (ALICANTE),OK,11
5553421BC5955S,0.184797161365895,38.7710578791353,AV ARENAL 2 JAVEA/XABIA (ALICANTE),OK,11
9412011BC5991S,0.230871820340585,38.7347732590599,UR BALCON MAR TIBU 4 JAVEA/XABIA (ALICANTE),OK,12
9412006BC5991S,0.231013880670097,38.7346600440168,UR BALCON MAR TIBU 1 JAVEA/XABIA (ALICANTE),OK,12
5553428BC5955S,0.184989371724346,38.7712300870922,AV ARENAL 9(B) JAVEA/XABIA (ALICANTE),OK,11
9088807BC4998N,0.10872156672415,38.8002967784544,CL ACUARIO 4 JAVEA/XABIA (ALICANTE),OK,2
9780802BC4998S,0.117238572090907,38.7940464760636,CR DE JESUS POBRE 151(D) JAVEA/XABIA (ALICANTE),OK,1
7519303BC5971N,0.208870440021043,38.7411053583167,CL COLL-VERD 28 JAVEA/XABIA (ALICANTE),OK,12
2624106BC5922S,0.152539519342886,38.7438966472372,CL LAGO LADOGA 14 JAVEA/XABIA (ALICANTE),OK,1
2176809BC5927N,0.145240880031953,38.7905337768063,CL D'OSCA 9 JAVEA/XABIA (ALICANTE),OK,2
2669811BC5926N,0.150520398128735,38.7839081759743,CL ITALIA 25 JAVEA/XABIA (ALICANTE),OK,1
5454116BC5955S,0.184526079789629,38.7711090936069,UR ISLA LA 2(A) JAVEA/XABIA (ALICANTE),OK,11
2644009BC5924S,0.151479309382665,38.7614735337923,CL MAR ADRIATICO 9 JAVEA/XABIA (ALICANTE),OK,1
2571626BC5927S,0.14994899239219,38.7862551930668,CL RUMANIA 5 JAVEA/XABIA (ALICANTE),OK,1
7518409BC5971N,0.209770822079791,38.7395867966495,CL COLL-VERD 40 JAVEA/XABIA (ALICANTE),OK,12
5446008BC5954N,0.184681303464777,38.7640879570073,CM ADSUBIES 68 JAVEA/XABIA (ALICANTE),OK,1
2578918BC5927N,0.15223916664318,38.7924104219523,CL DE LASTRES 11 JAVEA/XABIA (ALICANTE),OK,2
9190507BC4999S,0.111700796824534,38.8031936648297,CL CANCER 21 JAVEA/XABIA (ALICANTE),OK,2
4842304BC5944S,0.17784851002072,38.7619523204619,CL SEBASTIAN GOMEZ 14 JAVEA/XABIA (ALICANTE),OK,1
2876302BC5927N,0.152787606728107,38.7908617749703,CM DELS CASTELLANS 28 JAVEA/XABIA (ALICANTE),OK,2
2176824BC5927N,0.145345560086353,38.7910774316724,CM DELS CASTELLANS 63 JAVEA/XABIA (ALICANTE),OK,2
5337507BC5953N,0.182920157734874,38.7550667363933,CL PAUL GAUGUIN 9 JAVEA/XABIA (ALICANTE),OK,12
0478106BC5907N,0.126728952508661,38.7926635001075,CL MUELA 31 JAVEA/XABIA (ALICANTE),OK,2
5482403BC5958S,0.182528626311377,38.7963854720419,CL BARQUES 5 JAVEA/XABIA (ALICANTE),OK,6
2281003BC5928S,0.144512939800605,38.7950709501713,CL UTRERA 3 JAVEA/XABIA (ALICANTE),OK,2
2279918BC5927N,0.147479703661679,38.7919591752289,CM DELS CASTELLANS 56 JAVEA/XABIA (ALICANTE),OK,2
7517001BC5971N,0.207104097061551,38.739011509266,UR COSTA NOVA PLA 176 JAVEA/XABIA (ALICANTE),OK,12
5847013BC5954N,0.188669344983977,38.7653206570592,UR COFITSA 63 JAVEA/XABIA (ALICANTE),OK,11
5847041BC5954N,0.188074735014875,38.7665811680319,UR COFITSA 33 JAVEA/XABIA (ALICANTE),OK,11
5847016BC5954N,0.188562505848466,38.7648968963685,UR COFITSA 68 JAVEA/XABIA (ALICANTE),OK,11
5847035BC5954N,0.18792706787505,38.7656352311109,UR COFITSA 17 JAVEA/XABIA (ALICANTE),OK,11
1195384BC5917N,0.135086368253022,38.7908054503009,CL PIC DEL MONTSIA 15 JAVEA/XABIA (ALICANTE),OK,2
1841107BC5914S,0.14355967093574,38.7591969074515,CM VELL DE TEULADA 30 JAVEA/XABIA (ALICANTE),OK,1
9215009BC5991S,0.228580218649154,38.7373685073383,CL PIERRE BOULEZ 9(H) JAVEA/XABIA (ALICANTE),OK,12
9215019BC5991S,0.22812502031389,38.7373095959531,CL PIERRE BOULEZ 9(R) JAVEA/XABIA (ALICANTE),OK,12
9215006BC5991S,0.228062357040655,38.7374575760167,CL PIERRE BOULEZ 9(E) JAVEA/XABIA (ALICANTE),OK,12
9215008BC5991S,0.228471280463133,38.737386464229,CL PIERRE BOULEZ 9(G) JAVEA/XABIA (ALICANTE),OK,12
8882614BC4988S,0.106916607418358,38.7961213289845,CL INDONESIA 1 JAVEA/XABIA (ALICANTE),OK,1
6943636BC5964S,0.200488040894369,38.7616863066863,UR PARQUE CALABLANCA 17 JAVEA/XABIA (ALICANTE),OK,11
6943628BC5964S,0.200642191501917,38.7615902678796,UR PARQUE CALABLANCA 15 JAVEA/XABIA (ALICANTE),OK,11
2578936BC5927N,0.149340661567253,38.7936290903123,CL MALAGA 13 JAVEA/XABIA (ALICANTE),OK,2
2622309BC5922S,0.152685388850965,38.7418462488086,CL LAGO ILMEN 11 JAVEA/XABIA (ALICANTE),OK,1
2229314BC5922N,0.148202826885174,38.7490455343252,CL EDUARDO BARRIOS 2 JAVEA/XABIA (ALICANTE),OK,1
0176310BC4997N,0.120337033633057,38.7912385644365,CL BERMUDAS 5 JAVEA/XABIA (ALICANTE),OK,1
7491016BC5974S,0.206880897654826,38.7608235678824,CM CALABLANCA 48 JAVEA/XABIA (ALICANTE),OK,12
9284158BC4998S,0.110653195459104,38.7976283313178,CL COMPAS 5 JAVEA/XABIA (ALICANTE),OK,2
2347803BC5924N,0.147828941287682,38.7643518312793,CL MAR CELTICO 5 JAVEA/XABIA (ALICANTE),OK,1
2666606BC5926N,0.152677739840346,38.7828408638148,CL MEDINACELI 4 JAVEA/XABIA (ALICANTE),OK,1
7319409BC5971N,0.206098706487273,38.7411863979184,CL SIRLOT 6 JAVEA/XABIA (ALICANTE),OK,12
7124319BC5972S,0.205884788766144,38.7444660285324,UR COSTA NOVA PANORAMA 169 JAVEA/XABIA (ALICANTE),OK,12
2229308BC5923S,0.147261008598111,38.7493457813987,CL GABRIEL GARCIA MARQUEZ 2 JAVEA/XABIA (ALICANTE),OK,1
7518404BC5971N,0.208869046546261,38.7395815591421,UR COSTA NOVA PLA 136 JAVEA/XABIA (ALICANTE),OK,12
5337501BC5953N,0.182679589792808,38.7563476535387,CL PAUL GAUGUIN 1 JAVEA/XABIA (ALICANTE),OK,12
8229216BC5982N,0.215277527990571,38.7505799879651,CL DE L'ALBER 13(A) JAVEA/XABIA (ALICANTE),OK,12
7046003BC5974N,0.202796448671726,38.764514715263,CL ARENAL-MONTAÑAR 101 JAVEA/XABIA (ALICANTE),OK,11
1433313BC5913S,0.138463391180383,38.7517482415702,CL SENECA 11 JAVEA/XABIA (ALICANTE),OK,1
2963062BC5936S,0.155776853711704,38.7785262726402,CL ZAMORA 8 JAVEA/XABIA (ALICANTE),OK,1
4933008BC5943S,0.17835683161843,38.7519662655676,CL PAUL KLEE 14 JAVEA/XABIA (ALICANTE),OK,12
0677405BC5907N,0.128479203529539,38.7927258505468,CL MONTGO 23(D) JAVEA/XABIA (ALICANTE),OK,2
