N_Fijo,CODIGO_VT,Ref_Catastral_Fin,AFORO,VALORCATASTRAL,COEFICIENTE_CATASTRAL,TASA_VIVIENDA,PLUS_VIVIENDA_TURISTICA,TASA_TOTAL,VALORCATASTRAL_NUM,COEFICIENTE_CATASTRAL_NUM,TASA_VIVIENDA_NUM,TASA_TOTAL_NUM,FINCA,HOJA,INMUEBLE,CONTROL,HOJA_BASE,ZONA
1025827,483661,5457312BC5955N0018YI,6,"53.824,92","0,938","133,44",120,"253,44",53824.92,0.938,133.44,253.44,5457312,BC5955N,0018,YI,BC5955,Arenal / Canal / Montañar
1013581,511313,4080102BC5938S0001PX,6,"53.842,47","0,938","133,45",120,"253,45",53842.47,0.938,133.45,253.45,4080102,BC5938S,0001,PX,BC5938,Casco urbano / Pueblo
1010639,452909,2229313BC5923S0001ZW,6,"53.874,76","0,939","133,45",120,"253,45",53874.76,0.939,133.45,253.45,2229313,BC5923S,0001,ZW,BC5923,Rafalet / Lluca / Covatelles
1003507,490656,6251302BC5965S0035XI,6,"53.901,60","0,939","133,45",120,"253,45",53901.6,0.939,133.45,253.45,6251302,BC5965S,0035,XI,BC5965,Puerto / Aduanas
1003498,505402,6251302BC5965S0037QP,6,"53.901,60","0,939","133,45",120,"253,45",53901.6,0.939,133.45,253.45,6251302,BC5965S,0037,QP,BC5965,Puerto / Aduanas
1025840,507592,5457312BC5955N0027SF,6,"53.977,08","0,941","133,47",120,"253,47",53977.08,0.941,133.47,253.47,5457312,BC5955N,0027,SF,BC5955,Arenal / Canal / Montañar
1017316,463212,7735501BC5793N0001AS,6,"53.985,06","0,941","133,47",120,"253,47",53985.06,0.941,133.47,253.47,7735501,BC5793N,0001,AS,BC5793,Sin clasificar / revisar
1013780,501841,5373001BC5957S0023TY,6,"54.123,42","0,943","133,49",120,"253,49",54123.42,0.943,133.49,253.49,5373001,BC5957S,0023,TY,BC5957,Arenal / Canal / Montañar
1019098,481732,5856804BC5955N0013IE,6,"54.144,42","0,944","133,49",120,"253,49",54144.42,0.944,133.49,253.49,5856804,BC5955N,0013,IE,BC5955,Arenal / Canal / Montañar
1024159,495973,8525345BC5982S0001OO,6,"54.163,68","0,944","133,50",120,"253,50",54163.68,0.944,133.5,253.5,8525345,BC5982S,0001,OO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1031460,480871,5951201BC5955S0011FO,6,"54.218,87","0,945","133,50",120,"253,50",54218.87,0.945,133.5,253.5,5951201,BC5955S,0011,FO,BC5955,Arenal / Canal / Montañar
1002296,476037,6749503BC5964N0022JL,6,"54.313,36","0,947","133,52",120,"253,52",54313.36,0.947,133.52,253.52,6749503,BC5964N,0022,JL,BC5964,Puerto / Aduanas
1021628,487729,4877001BC5947N0099RE,6,"54.365,27","0,947","133,53",120,"253,53",54365.27,0.947,133.53,253.53,4877001,BC5947N,0099,RE,BC5947,Casco urbano / Pueblo
1030013,462531,6052203BC5955S0383ZM,6,"54.385,01","0,948","133,53",120,"253,53",54385.01,0.948,133.53,253.53,6052203,BC5955S,0383,ZM,BC5955,Arenal / Canal / Montañar
1013757,430044,3981624BC5938S0001WX,6,"54.388,86","0,948","133,53",120,"253,53",54388.86,0.948,133.53,253.53,3981624,BC5938S,0001,WX,BC5938,Casco urbano / Pueblo
1022732,466623,7912106BC5971S0001IA,6,"54.428,29","0,949","133,54",120,"253,54",54428.29,0.949,133.54,253.54,7912106,BC5971S,0001,IA,BC5971,Tosalet / Cap Martí
1006597,444710,1868539BC5927S0001UQ,6,"54.448,94","0,949","133,54",120,"253,54",54448.94,0.949,133.54,253.54,1868539,BC5927S,0001,UQ,BC5927,Rafalet / Lluca / Covatelles
1030018,474514,6052203BC5955S0389RY,6,"54.479,09","0,949","133,55",120,"253,55",54479.09,0.949,133.55,253.55,6052203,BC5955S,0389,RY,BC5955,Arenal / Canal / Montañar
1000454,492381,4941506BC5944S0001HR,6,"54.501,19","0,950","133,55",120,"253,55",54501.19,0.95,133.55,253.55,4941506,BC5944S,0001,HR,BC5944,Casco urbano / Pueblo
1007148,489920,6623323BC5962S0001TQ,6,"54.629,41","0,952","133,57",120,"253,57",54629.41,0.952,133.57,253.57,6623323,BC5962S,0001,TQ,BC5962,Puerto / Aduanas
1024005,504018,5129004BC5952N0001WS,6,"54.666,41","0,953","133,57",120,"253,57",54666.41,0.953,133.57,253.57,5129004,BC5952N,0001,WS,BC5952,Arenal / Canal / Montañar
1022836,489301,7043242BC5964S0052OW,6,"54.675,32","0,953","133,58",120,"253,58",54675.32,0.953,133.58,253.58,7043242,BC5964S,0052,OW,BC5964,Puerto / Aduanas
1015623,479569,8882611BC4988S0001DU,6,"54.695,68","0,953","133,58",120,"253,58",54695.68,0.953,133.58,253.58,8882611,BC4988S,0001,DU,BC4988,Les Fonts / Castellans
1031464,484059,5951201BC5955S0015KD,6,"54.707,29","0,953","133,58",120,"253,58",54707.29,0.953,133.58,253.58,5951201,BC5955S,0015,KD,BC5955,Arenal / Canal / Montañar
10000394,497676,5850401BC5955S0019PJ,6,"54.781,14","0,955","133,59",120,"253,59",54781.14,0.955,133.59,253.59,5850401,BC5955S,0019,PJ,BC5955,Arenal / Canal / Montañar
1019108,500557,5856804BC5955N0025JS,6,"54.847,78","0,956","133,60",120,"253,60",54847.78,0.956,133.6,253.6,5856804,BC5955N,0025,JS,BC5955,Arenal / Canal / Montañar
1000114,499813,4947005BC5944N0001JL,6,"54.928,98","0,957","133,62",120,"253,62",54928.98,0.957,133.62,253.62,4947005,BC5944N,0001,JL,BC5944,Casco urbano / Pueblo
1018522,422195,5133419BC5953S0001HF,6,"54.981,16","0,958","133,62",120,"253,62",54981.16,0.958,133.62,253.62,5133419,BC5953S,0001,HF,BC5953,Arenal / Canal / Montañar
1000468,498834,4936001BC5943N0001PW,6,"55.004,95","0,959","133,63",120,"253,63",55004.95,0.959,133.63,253.63,4936001,BC5943N,0001,PW,BC5943,Casco urbano / Pueblo
1006907,476180,6710508BC5960N0001ST,6,"55.037,96","0,959","133,63",120,"253,63",55037.96,0.959,133.63,253.63,6710508,BC5960N,0001,ST,BC5960,Puerto / Aduanas
1026522,492433,7921322BC5972S0001ZT,6,"55.261,53","0,963","133,67",120,"253,67",55261.53,0.963,133.67,253.67,7921322,BC5972S,0001,ZT,BC5972,Tosalet / Cap Martí
1031583,494033,5951201BC5955S0027RX,6,"55.266,71","0,963","133,67",120,"253,67",55266.71,0.963,133.67,253.67,5951201,BC5955S,0027,RX,BC5955,Arenal / Canal / Montañar
1021311,491016,7721008BC5972S0001XT,6,"55.465,24","0,967","133,70",120,"253,70",55465.24,0.967,133.7,253.7,7721008,BC5972S,0001,XT,BC5972,Tosalet / Cap Martí
1025091,495170,5564502BC5956S0078TY,6,"55.479,63","0,967","133,70",120,"253,70",55479.63,0.967,133.7,253.7,5564502,BC5956S,0078,TY,BC5956,Arenal / Canal / Montañar
1018373,497797,5030603BC5942N0001GI,6,"55.558,99","0,968","133,71",120,"253,71",55558.99,0.968,133.71,253.71,5030603,BC5942N,0001,GI,BC5942,Casco urbano / Pueblo
1022897,503988,5760105BC5956S0009QR,6,"55.680,33","0,970","133,73",120,"253,73",55680.33,0.97,133.73,253.73,5760105,BC5956S,0009,QR,BC5956,Arenal / Canal / Montañar
1019623,505132,5762021BC5956S0012TR,6,"55.708,95","0,971","133,74",120,"253,74",55708.95,0.971,133.74,253.74,5762021,BC5956S,0012,TR,BC5956,Arenal / Canal / Montañar
1020933,446934,5762021BC5956S0010EW,6,"55.708,95","0,971","133,74",120,"253,74",55708.95,0.971,133.74,253.74,5762021,BC5956S,0010,EW,BC5956,Arenal / Canal / Montañar
1025811,464051,5457312BC5955N0006BX,6,"55.789,41","0,972","133,75",120,"253,75",55789.41,0.972,133.75,253.75,5457312,BC5955N,0006,BX,BC5955,Arenal / Canal / Montañar
1010670,441898,2866705BC5926N0001MX,6,"55.830,86","0,973","133,76",120,"253,76",55830.86,0.973,133.76,253.76,2866705,BC5926N,0001,MX,BC5926,Rafalet / Lluca / Covatelles
1012017,487588,9284119BC4998S0001ZA,6,"55.951,99","0,975","133,78",120,"253,78",55951.99,0.975,133.78,253.78,9284119,BC4998S,0001,ZA,BC4998,Les Fonts / Castellans
1003935,492871,8716306BC5981N0001LU,6,"56.027,82","0,976","133,79",120,"253,79",56027.82,0.976,133.79,253.79,8716306,BC5981N,0001,LU,BC5981,Portitxol / Toscal / Trencall
1006105,509407,6241013BC5964S0001XS,6,"56.047,43","0,977","133,79",120,"253,79",56047.43,0.977,133.79,253.79,6241013,BC5964S,0001,XS,BC5964,Puerto / Aduanas
1007687,508624,0025003BC5900S0001IS,6,"56.072,06","0,977","133,79",120,"253,79",56072.06,0.977,133.79,253.79,0025003,BC5900S,0001,IS,BC5900,Montgó / Toscamar
1015619,487929,8882602BC4988S0001TU,6,"56.323,89","0,982","133,83",120,"253,83",56323.89,0.982,133.83,253.83,8882602,BC4988S,0001,TU,BC4988,Les Fonts / Castellans
1030012,462530,6052203BC5955S0382BX,6,"56.343,55","0,982","133,84",120,"253,84",56343.55,0.982,133.84,253.84,6052203,BC5955S,0382,BX,BC5955,Arenal / Canal / Montañar
1007200,472671,6922105BC5962S0001ZQ,6,"56.391,62","0,983","133,84",120,"253,84",56391.62,0.983,133.84,253.84,6922105,BC5962S,0001,ZQ,BC5962,Puerto / Aduanas
1030023,462545,6052203BC5955S0394YI,6,"56.419,81","0,983","133,85",120,"253,85",56419.81,0.983,133.85,253.85,6052203,BC5955S,0394,YI,BC5955,Arenal / Canal / Montañar
1012663,476258,4835001BC5943S0001DP,6,"56.438,28","0,984","133,85",120,"253,85",56438.28,0.984,133.85,253.85,4835001,BC5943S,0001,DP,BC5943,Casco urbano / Pueblo
1003587,448498,9877615BC4997N0001YO,6,"56.567,87","0,986","133,87",120,"253,87",56567.87,0.986,133.87,253.87,9877615,BC4997N,0001,YO,BC4997,Les Fonts / Castellans
1006745,461525,8209515BC5980N0001OD,6,"56.617,14","0,987","133,88",120,"253,88",56617.14,0.987,133.88,253.88,8209515,BC5980N,0001,OD,BC5980,Portitxol / Toscal / Trencall
1014534,477566,3837503BC5933N0001WZ,6,"56.907,27","0,992","133,93",120,"253,93",56907.27,0.992,133.93,253.93,3837503,BC5933N,0001,WZ,BC5933,Casco urbano / Pueblo
1007136,510832,6623313BC5962S0001AQ,6,"56.950,08","0,993","133,93",120,"253,93",56950.08,0.993,133.93,253.93,6623313,BC5962S,0001,AQ,BC5962,Puerto / Aduanas
1031901,488342,5466506BC5956S0008PE,6,"57.066,08","0,995","133,95",120,"253,95",57066.08,0.995,133.95,253.95,5466506,BC5956S,0008,PE,BC5956,Arenal / Canal / Montañar
1007085,482538,6923701BC5962S0001FQ,6,"57.171,98","0,996","133,97",120,"253,97",57171.98,0.996,133.97,253.97,6923701,BC5962S,0001,FQ,BC5962,Puerto / Aduanas
1020480,441418,6912108BC5961S0001DU,6,"57.178,19","0,996","133,97",120,"253,97",57178.19,0.996,133.97,253.97,6912108,BC5961S,0001,DU,BC5961,Puerto / Aduanas
1025130,473530,5564502BC5956S0116PA,6,"57.223,17","0,997","133,98",120,"253,98",57223.17,0.997,133.98,253.98,5564502,BC5956S,0116,PA,BC5956,Arenal / Canal / Montañar
1018821,477926,5174001BC5957S0060TI,6,"57.226,87","0,997","133,98",120,"253,98",57226.87,0.997,133.98,253.98,5174001,BC5957S,0060,TI,BC5957,Arenal / Canal / Montañar
1000476,499990,5038005BC5953N0001EY,6,"57.330,00","0,999","133,99",120,"253,99",57330.0,0.999,133.99,253.99,5038005,BC5953N,0001,EY,BC5953,Arenal / Canal / Montañar
1022579,497872,6451302BC5965S0011AD,6,"57.330,57","0,999","133,99",120,"253,99",57330.57,0.999,133.99,253.99,6451302,BC5965S,0011,AD,BC5965,Puerto / Aduanas
1022581,480059,6451302BC5965S0013DG,6,"57.330,57","0,999","133,99",120,"253,99",57330.57,0.999,133.99,253.99,6451302,BC5965S,0013,DG,BC5965,Puerto / Aduanas
1011100,505530,5372021BC5957S0003BG,6,"57.374,05","1,000","134,00",120,"254,00",57374.05,1.0,134.0,254.0,5372021,BC5957S,0003,BG,BC5957,Arenal / Canal / Montañar
1019144,488281,7522106BC5972S0001YT,6,"57.558,14","1,003","134,03",120,"254,03",57558.14,1.003,134.03,254.03,7522106,BC5972S,0001,YT,BC5972,Tosalet / Cap Martí
1003558,434855,0007029BC5905S0001DT,6,"57.734,23","1,006","134,06",120,"254,06",57734.23,1.006,134.06,254.06,0007029,BC5905S,0001,DT,BC5905,Montgó / Toscamar
1031603,486442,5951201BC5955S0047KD,6,"57.791,03","1,007","134,06",120,"254,06",57791.03,1.007,134.06,254.06,5951201,BC5955S,0047,KD,BC5955,Arenal / Canal / Montañar
1027525,489121,5953101BC5955S0072JY,6,"57.793,68","1,007","134,06",120,"254,06",57793.68,1.007,134.06,254.06,5953101,BC5955S,0072,JY,BC5955,Arenal / Canal / Montañar
1019200,507922,8723805BC5982S0001RO,6,"57.835,49","1,008","134,07",120,"254,07",57835.49,1.008,134.07,254.07,8723805,BC5982S,0001,RO,BC5982,Costa Nova / Balcón al Mar / Ambolo
10000416,506091,5764611BC5956S0022YA,6,"57.930,98","1,010","134,09",120,"254,09",57930.98,1.01,134.09,254.09,5764611,BC5956S,0022,YA,BC5956,Arenal / Canal / Montañar
1022514,482047,5652204BC5955S0033JW,6,"58.003,80","1,011","134,10",120,"254,10",58003.8,1.011,134.1,254.1,5652204,BC5955S,0033,JW,BC5955,Arenal / Canal / Montañar
1010795,476123,5568512BC5956N0033OA,6,"58.295,94","1,016","134,14",120,"254,14",58295.94,1.016,134.14,254.14,5568512,BC5956N,0033,OA,BC5956,Arenal / Canal / Montañar
1003822,477832,8616601BC5981N0001JU,6,"58.327,41","1,017","134,15",120,"254,15",58327.41,1.017,134.15,254.15,8616601,BC5981N,0001,JU,BC5981,Portitxol / Toscal / Trencall
1023904,494630,8421919BC5982S0001YO,6,"58.329,78","1,017","134,15",120,"254,15",58329.78,1.017,134.15,254.15,8421919,BC5982S,0001,YO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1022396,498736,4747502BC5944N0001EL,6,"58.386,39","1,018","134,16",120,"254,16",58386.39,1.018,134.16,254.16,4747502,BC5944N,0001,EL,BC5944,Casco urbano / Pueblo
1002730,502290,6551001BC5965S0110UG,6,"58.394,25","1,018","134,16",120,"254,16",58394.25,1.018,134.16,254.16,6551001,BC5965S,0110,UG,BC5965,Puerto / Aduanas
1002529,499253,6551001BC5965S0125LR,6,"58.394,25","1,018","134,16",120,"254,16",58394.25,1.018,134.16,254.16,6551001,BC5965S,0125,LR,BC5965,Puerto / Aduanas
1022494,477606,5652204BC5955S0013EA,6,"58.398,46","1,018","134,16",120,"254,16",58398.46,1.018,134.16,254.16,5652204,BC5955S,0013,EA,BC5955,Arenal / Canal / Montañar
1025790,500014,3679011BC5937N0001OB,6,"58.421,60","1,018","134,16",120,"254,16",58421.6,1.018,134.16,254.16,3679011,BC5937N,0001,OB,BC5937,Casco urbano / Pueblo
1029155,492878,5133410BC5953S0001RF,6,"58.434,17","1,018","134,17",120,"254,17",58434.17,1.018,134.17,254.17,5133410,BC5953S,0001,RF,BC5953,Arenal / Canal / Montañar
1017182,489690,7236307BC5973N0001PF,6,"58.441,90","1,019","134,17",120,"254,17",58441.9,1.019,134.17,254.17,7236307,BC5973N,0001,PF,BC5973,Tosalet / Cap Martí
10000018,492241,5132002BC5953S0001UF,6,"58.470,61","1,019","134,17",120,"254,17",58470.61,1.019,134.17,254.17,5132002,BC5953S,0001,UF,BC5953,Arenal / Canal / Montañar
1013985,457459,2843702BC5924S0001EL,6,"58.477,81","1,019","134,17",120,"254,17",58477.81,1.019,134.17,254.17,2843702,BC5924S,0001,EL,BC5924,Rafalet / Lluca / Covatelles
1018510,465121,5440404BC5953N0001LY,6,"58.590,10","1,021","134,19",120,"254,19",58590.1,1.021,134.19,254.19,5440404,BC5953N,0001,LY,BC5953,Arenal / Canal / Montañar
1005299,474823,2177303BC5927N0001HH,6,"58.710,60","1,023","134,21",120,"254,21",58710.6,1.023,134.21,254.21,2177303,BC5927N,0001,HH,BC5927,Rafalet / Lluca / Covatelles
1023586,481586,5652204BC5955S0075QO,6,"58.824,32","1,025","134,23",120,"254,23",58824.32,1.025,134.23,254.23,5652204,BC5955S,0075,QO,BC5955,Arenal / Canal / Montañar
1017327,485693,7435501BC5973S0001SX,6,"58.872,16","1,026","134,23",120,"254,23",58872.16,1.026,134.23,254.23,7435501,BC5973S,0001,SX,BC5973,Tosalet / Cap Martí
1012421,477431,9686119BC4998N0001XE,6,"58.891,92","1,026","134,24",120,"254,24",58891.92,1.026,134.24,254.24,9686119,BC4998N,0001,XE,BC4998,Les Fonts / Castellans
1007082,463645,7124333BC5972S0001AT,6,"58.916,69","1,027","134,24",120,"254,24",58916.69,1.027,134.24,254.24,7124333,BC5972S,0001,AT,BC5972,Tosalet / Cap Martí
1023982,446869,8126607BC5982N0001IQ,6,"58.944,80","1,027","134,25",120,"254,25",58944.8,1.027,134.25,254.25,8126607,BC5982N,0001,IQ,BC5982,Costa Nova / Balcón al Mar / Ambolo
1019644,476985,5174001BC5957S0019WT,6,"59.040,16","1,029","134,26",120,"254,26",59040.16,1.029,134.26,254.26,5174001,BC5957S,0019,WT,BC5957,Arenal / Canal / Montañar
1022580,485888,6451302BC5965S0012SF,6,"59.072,88","1,030","134,27",120,"254,27",59072.88,1.03,134.27,254.27,6451302,BC5965S,0012,SF,BC5965,Puerto / Aduanas
1029163,490617,5033002BC5943S0001BP,6,"59.083,13","1,030","134,27",120,"254,27",59083.13,1.03,134.27,254.27,5033002,BC5943S,0001,BP,BC5943,Casco urbano / Pueblo
1012487,471377,1195355BC5917N0001TS,6,"59.089,04","1,030","134,27",120,"254,27",59089.04,1.03,134.27,254.27,1195355,BC5917N,0001,TS,BC5917,Montgó / Toscamar
1017223,459637,7435201BC5973N0001MF,6,"59.190,67","1,032","134,28",120,"254,28",59190.67,1.032,134.28,254.28,7435201,BC5973N,0001,MF,BC5973,Tosalet / Cap Martí
1004219,475155,8819701BC5981N0001BU,6,"59.361,35","1,035","134,31",120,"254,31",59361.35,1.035,134.31,254.31,8819701,BC5981N,0001,BU,BC5981,Portitxol / Toscal / Trencall
1003578,490072,1975803BC5917N0001KS,6,"59.402,48","1,035","134,32",120,"254,32",59402.48,1.035,134.32,254.32,1975803,BC5917N,0001,KS,BC5917,Montgó / Toscamar
1007375,501253,7519308BC5971N0001OE,6,"59.521,38","1,037","134,34",120,"254,34",59521.38,1.037,134.34,254.34,7519308,BC5971N,0001,OE,BC5971,Tosalet / Cap Martí
1019120,481733,5856804BC5955N0037EZ,6,"59.532,81","1,038","134,34",120,"254,34",59532.81,1.038,134.34,254.34,5856804,BC5955N,0037,EZ,BC5955,Arenal / Canal / Montañar
1023901,488078,8525351BC5982S0001DO,6,"59.538,43","1,038","134,34",120,"254,34",59538.43,1.038,134.34,254.34,8525351,BC5982S,0001,DO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1020430,444594,3838211BC5933N0001JZ,6,"59.584,26","1,038","134,35",120,"254,35",59584.26,1.038,134.35,254.35,3838211,BC5933N,0001,JZ,BC5933,Casco urbano / Pueblo
1026210,511311,7514502BC5971S0001UA,6,"59.592,52","1,039","134,35",120,"254,35",59592.52,1.039,134.35,254.35,7514502,BC5971S,0001,UA,BC5971,Tosalet / Cap Martí
1019196,508648,7919204BC5972S0001YT,6,"59.720,82","1,041","134,37",120,"254,37",59720.82,1.041,134.37,254.37,7919204,BC5972S,0001,YT,BC5972,Tosalet / Cap Martí
1016705,511029,6230512BC5962N0001HH,6,"59.803,62","1,042","134,38",120,"254,38",59803.62,1.042,134.38,254.38,6230512,BC5962N,0001,HH,BC5962,Puerto / Aduanas
1010020,459003,2578935BC5927N0001DH,6,"59.853,46","1,043","134,39",120,"254,39",59853.46,1.043,134.39,254.39,2578935,BC5927N,0001,DH,BC5927,Rafalet / Lluca / Covatelles
1031949,494020,4773801BC5947S0010TG,6,"59.870,52","1,043","134,39",120,"254,39",59870.52,1.043,134.39,254.39,4773801,BC5947S,0010,TG,BC5947,Casco urbano / Pueblo
1017332,505643,7233018BC5973S0001OX,6,"60.064,18","1,047","134,42",120,"254,42",60064.18,1.047,134.42,254.42,7233018,BC5973S,0001,OX,BC5973,Tosalet / Cap Martí
1021131,437307,7835605BC5973S0001BX,6,"60.107,92","1,048","134,43",120,"254,43",60107.92,1.048,134.43,254.43,7835605,BC5973S,0001,BX,BC5973,Tosalet / Cap Martí
1019166,472108,8516504BC5981N0001WU,6,"60.141,18","1,048","134,43",120,"254,43",60141.18,1.048,134.43,254.43,8516504,BC5981N,0001,WU,BC5981,Portitxol / Toscal / Trencall
1018278,434873,2944006BC5924S0001IL,6,"60.189,96","1,049","134,44",120,"254,44",60189.96,1.049,134.44,254.44,2944006,BC5924S,0001,IL,BC5924,Rafalet / Lluca / Covatelles
1010023,480085,2578938BC5927N0001JH,6,"60.202,78","1,049","134,44",120,"254,44",60202.78,1.049,134.44,254.44,2578938,BC5927N,0001,JH,BC5927,Rafalet / Lluca / Covatelles
1012580,482215,5437010BC5953N0001UY,6,"60.224,73","1,050","134,45",120,"254,45",60224.73,1.05,134.45,254.45,5437010,BC5953N,0001,UY,BC5953,Arenal / Canal / Montañar
1010089,461782,8629203BC5982N0001MQ,6,"60.290,94","1,051","134,46",120,"254,46",60290.94,1.051,134.46,254.46,8629203,BC5982N,0001,MQ,BC5982,Costa Nova / Balcón al Mar / Ambolo
1022850,477748,7614308BC5971S0001XA,6,"60.358,46","1,052","134,47",120,"254,47",60358.46,1.052,134.47,254.47,7614308,BC5971S,0001,XA,BC5971,Tosalet / Cap Martí
1020982,490393,3780104BC5938S0001TX,6,"60.359,00","1,052","134,47",120,"254,47",60359.0,1.052,134.47,254.47,3780104,BC5938S,0001,TX,BC5938,Casco urbano / Pueblo
1009293,507120,2074719BC5927S0001RQ,6,"60.418,35","1,053","134,48",120,"254,48",60418.35,1.053,134.48,254.48,2074719,BC5927S,0001,RQ,BC5927,Rafalet / Lluca / Covatelles
1010615,510391,2877402BC5927N0001QH,6,"60.682,36","1,058","134,52",120,"254,52",60682.36,1.058,134.52,254.52,2877402,BC5927N,0001,QH,BC5927,Rafalet / Lluca / Covatelles
1007141,463426,7522103BC5972S0001WT,6,"60.821,29","1,060","134,54",120,"254,54",60821.29,1.06,134.54,254.54,7522103,BC5972S,0001,WT,BC5972,Tosalet / Cap Martí
1024832,477567,5266508BC5956N0032DP,6,"60.873,91","1,061","134,55",120,"254,55",60873.91,1.061,134.55,254.55,5266508,BC5956N,0032,DP,BC5956,Arenal / Canal / Montañar
1006984,477264,7514519BC5971S0001KA,6,"60.875,30","1,061","134,55",120,"254,55",60875.3,1.061,134.55,254.55,7514519,BC5971S,0001,KA,BC5971,Tosalet / Cap Martí
1014014,464181,2644004BC5924S0001FL,6,"60.894,97","1,061","134,55",120,"254,55",60894.97,1.061,134.55,254.55,2644004,BC5924S,0001,FL,BC5924,Rafalet / Lluca / Covatelles
10000414,505508,5764611BC5956S0020RO,6,"61.138,47","1,066","134,59",120,"254,59",61138.47,1.066,134.59,254.59,5764611,BC5956S,0020,RO,BC5956,Arenal / Canal / Montañar
1018306,507047,3838202BC5933N0001OZ,6,"61.144,55","1,066","134,59",120,"254,59",61144.55,1.066,134.59,254.59,3838202,BC5933N,0001,OZ,BC5933,Casco urbano / Pueblo
1024166,497530,8421920BC5982S0001AO,6,"61.148,37","1,066","134,59",120,"254,59",61148.37,1.066,134.59,254.59,8421920,BC5982S,0001,AO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1013943,496561,2739016BC5923N0001IJ,6,"61.204,14","1,067","134,60",120,"254,60",61204.14,1.067,134.6,254.6,2739016,BC5923N,0001,IJ,BC5923,Rafalet / Lluca / Covatelles
1017477,482802,7823410BC5972S0001IT,6,"61.420,52","1,070","134,63",120,"254,63",61420.52,1.07,134.63,254.63,7823410,BC5972S,0001,IT,BC5972,Tosalet / Cap Martí
1011838,421974,0478110BC5907N0001XI,6,"61.423,35","1,070","134,63",120,"254,63",61423.35,1.07,134.63,254.63,0478110,BC5907N,0001,XI,BC5907,Montgó / Toscamar
1012677,470668,4836808BC5943N0001ZW,6,"61.501,29","1,072","134,65",120,"254,65",61501.29,1.072,134.65,254.65,4836808,BC5943N,0001,ZW,BC5943,Casco urbano / Pueblo
1017984,471592,5656501BC5955N0039TM,6,"61.615,82","1,074","134,66",120,"254,66",61615.82,1.074,134.66,254.66,5656501,BC5955N,0039,TM,BC5955,Arenal / Canal / Montañar
1017551,440628,5656501BC5955N0046OR,6,"61.615,82","1,074","134,66",120,"254,66",61615.82,1.074,134.66,254.66,5656501,BC5955N,0046,OR,BC5955,Arenal / Canal / Montañar
1017490,510866,5656501BC5955N0047PT,6,"61.615,82","1,074","134,66",120,"254,66",61615.82,1.074,134.66,254.66,5656501,BC5955N,0047,PT,BC5955,Arenal / Canal / Montañar
1017995,510556,5656501BC5955N0038RX,6,"61.615,82","1,074","134,66",120,"254,66",61615.82,1.074,134.66,254.66,5656501,BC5955N,0038,RX,BC5955,Arenal / Canal / Montañar
1006852,474221,7915702BC5971S0001AA,6,"61.618,49","1,074","134,66",120,"254,66",61618.49,1.074,134.66,254.66,7915702,BC5971S,0001,AA,BC5971,Tosalet / Cap Martí
1004016,471969,8619049BC5981N0001PU,6,"61.762,43","1,076","134,69",120,"254,69",61762.43,1.076,134.69,254.69,8619049,BC5981N,0001,PU,BC5981,Portitxol / Toscal / Trencall
